"","FoxCount","Effort","FoxRR","CatCount","Site","Transect","BlockCode","Easting","Northing","Session","Date","Bait_ThreeMonths","Bait_SixMonths","Bait_TwelveMonths","MeanBaitIntensity_Three","MeanBaitIntensity_Six","MeanBaitIntensity_Twelve","Rain_ThreeMonths","Rain_SixMonths","Rain_TwelveMonths","Prey_Twelve","DistAg","Year","BAIT_REGIME","PHASE","YEAR_GROUPS"
"WA22_S13",0,6,0,1,"WA22","Warrup","WRP",437513,6223911,13,2010-03-11,1.48409366607666,3.27057147026062,6.7952938079834,4.31120557785034,8.81109186172485,18.238998260498,5.00000010430813,201.400007352233,718.000005349517,0.674982629878772,0,"2010","Quarterly","AFTER","2009_2010"
"WA22_S14",1,6,0.166666666666667,1,"WA22","Warrup","WRP",437513,6223911,14,2011-03-15,1.48409366607666,3.33921074867249,7.56145715713501,4.33908624649048,9.07894479751587,18.9754183578491,111.700000762939,203.60000038147,501.499996185303,0.702730609636143,0,"2011","Quarterly","AFTER","2011_2013"
"WA22_S15",0,4,0,0,"WA22","Warrup","WRP",437513,6223911,15,2011-09-20,1.62879276275635,3.48390984535217,6.82312059402466,4.4912858581543,9.2245408821106,18.3034856796265,323.099998474121,447.100000739098,650.700001120567,0.666484489997906,0,"2011","Quarterly","AFTER","2011_2013"
"WA22_S16",1,6,0.166666666666667,0,"WA22","Warrup","WRP",437513,6223911,16,2012-03-27,1.48409366607666,2.96818733215332,6.45209693908691,4.3801739692688,8.79923439025879,18.023775177002,59.0999994277954,269.600003242493,716.70000398159,0.619647555495503,0,"2012","Quarterly","AFTER","2011_2013"
"WA22_S18",1,6,0.166666666666667,0,"WA22","Warrup","WRP",437513,6223911,18,2012-10-04,1.31713306903839,2.90696835517883,5.87515592575073,4.18548268318176,8.72897275924683,17.5282077407837,232.299999237061,452.099994659424,624.299996376038,0.567502724964046,0,"2012","Quarterly","AFTER","2011_2013"
"WA22_S21",0,6,0,0,"WA22","Warrup","WRP",437513,6223911,21,2013-03-14,1.48409366607666,2.96818733215332,5.87515592575073,4.31707525253296,8.61654148101807,17.3455142593384,107.500001430511,319.900001049042,659.899997234344,0.654942056286078,0,"2013","Quarterly","AFTER","2011_2013"
"WA23_S 1",1,7,0.142857142857143,0,"WA23","Warrup","WRP",437176,6223526,1,2006-08-24,1.48409366607666,2.78267550468445,5.75086307525635,4.57754163742065,8.89930223464966,18.0675921630859,169.300001144409,227.200000762939,699.799999237061,0.65514978164192,259.820988133304,"2006","Quarterly","BEFORE","2006_2008"
"WA23_S 2",0,2,0,0,"WA23","Warrup","WRP",437176,6223526,2,2006-10-10,1.48409366607666,2.96818733215332,5.75086307525635,4.40438652038574,8.9819278717041,17.8621535491943,306.899993896484,396.599992752075,656.399997711182,0.653220870461091,259.820988133304,"2006","Quarterly","BEFORE","2006_2008"
"WA23_S 3",0,4,0,0,"WA23","Warrup","WRP",437176,6223526,3,2006-12-05,1.48409366607666,2.96818733215332,5.75086307525635,4.40438652038574,8.9819278717041,17.8621535491943,129.099998474121,402.299993515015,570.199993133545,0.653909851785344,259.820988133304,"2006","Quarterly","BEFORE","2006_2008"
"WA23_S 4",0,4,0,0,"WA23","Warrup","WRP",437176,6223526,4,2007-01-16,1.48409366607666,2.96818733215332,5.75086307525635,4.63770580291748,9.04209232330322,17.9413945770264,98.3999996185303,405.299993515015,564.999994277954,0.65752345063741,259.820988133304,"2007","Quarterly","BEFORE","2006_2008"
"WA23_S 5",0,1,0,0,"WA23","Warrup","WRP",437176,6223526,5,2007-02-28,1.48409366607666,2.96818733215332,5.75086307525635,4.63770580291748,9.04209232330322,17.9413945770264,71.6999988555908,322.199991226196,549.399991989136,0.662730708903521,259.820988133304,"2007","Quarterly","BEFORE","2006_2008"
"WA23_S 6",0,2,0,0,"WA23","Warrup","WRP",437176,6223526,6,2007-04-03,1.48409366607666,2.96818733215332,5.93637466430664,4.47702360153198,9.11472911834717,18.0966575622559,41.399998664856,139.799998283386,536.399991035461,0.666149673696372,259.820988133304,"2007","Quarterly","BEFORE","2006_2008"
"WA23_S 8",0,1,0,0,"WA23","Warrup","WRP",437176,6223526,8,2007-07-10,1.48409366607666,2.96818733215332,5.93637466430664,4.63770580291748,9.11472911834717,18.1568214416504,183.099998474121,224.499997138977,629.799990653992,0.664162165809695,259.820988133304,"2007","Quarterly","BEFORE","2006_2008"
"WA23_S 9",0,4,0,0,"WA23","Warrup","WRP",437176,6223526,9,2008-02-27,1.48409366607666,2.96818733215332,5.93637466430664,4.59808549880981,9.0362226486206,18.1509517669678,72.4999984502792,406.299993872643,752.899985671043,0.686427213877951,259.820988133304,"2008","Quarterly","BEFORE","2006_2008"
"WA23_S11",1,6,0.166666666666667,1,"WA23","Warrup","WRP",437176,6223526,11,2009-03-04,2.13338470458984,3.62860894203186,7.11808395385742,5.23431970596313,9.70177350997925,15.970920791626,59.9999984502792,262.199999213219,802.599990725517,0.665008787340084,259.820988133304,"2009","Quarterly","BEFORE","2009_2010"
"WA23_S13",1,6,0.166666666666667,0,"WA23","Warrup","WRP",437176,6223526,13,2010-03-11,1.48409366607666,3.27057147026062,6.7952938079834,4.31120557785034,8.81109186172485,18.238998260498,5.90000021457672,210.300003647804,740.100015282631,0.674982629878772,259.820988133304,"2010","Quarterly","AFTER","2009_2010"
"WA23_S14",1,6,0.166666666666667,0,"WA23","Warrup","WRP",437176,6223526,14,2011-03-15,1.48409366607666,3.33921074867249,7.56145715713501,4.33908624649048,9.07894479751587,18.9754183578491,111.699998855591,208.199996948242,516.900001525879,0.702730609636143,259.820988133304,"2011","Quarterly","AFTER","2011_2013"
"WA23_S15",0,4,0,0,"WA23","Warrup","WRP",437176,6223526,15,2011-09-20,1.62879276275635,3.48390984535217,6.82312059402466,4.4912858581543,9.2245408821106,18.3034856796265,336.5,461.099999904633,669.299996852875,0.666484489997906,259.820988133304,"2011","Quarterly","AFTER","2011_2013"
"WA23_S16",0,5,0,0,"WA23","Warrup","WRP",437176,6223526,16,2012-03-27,1.48409366607666,2.96818733215332,6.45209693908691,4.3801739692688,8.79923439025879,18.023775177002,59.8000001907349,275.500000953674,736.600000858307,0.619647555495503,259.820988133304,"2012","Quarterly","AFTER","2011_2013"
"WA23_S18",0,5,0,1,"WA23","Warrup","WRP",437176,6223526,18,2012-10-04,1.31713306903839,2.90696835517883,5.87515592575073,4.18548268318176,8.72897275924683,17.5282077407837,241.800003051758,465.299999237061,642.900001719594,0.567502724964046,259.820988133304,"2012","Quarterly","AFTER","2011_2013"
"WA23_S21",0,5,0,0,"WA23","Warrup","WRP",437176,6223526,21,2013-03-14,1.48409366607666,2.96818733215332,5.87515592575073,4.31707525253296,8.61654148101807,17.3455142593384,110.900000095367,334.700003147125,684.200002387166,0.654942056286078,259.820988133304,"2013","Quarterly","AFTER","2011_2013"
"WA24_S 1",1,7,0.142857142857143,0,"WA24","Warrup","WRP",437445,6223094,1,2006-08-24,6.83771944046021,13.3480768203735,27.0455265045166,4.57754163742065,8.89930223464966,18.0675921630859,169.300001144409,227.200000762939,699.799999237061,0.65514978164192,213.69747952187,"2006","Quarterly","BEFORE","2006_2008"
"WA24_S 2",0,2,0,0,"WA24","Warrup","WRP",437445,6223094,2,2006-10-10,6.54912757873535,13.3868465423584,26.7031288146973,4.40438652038574,8.9819278717041,17.8621535491943,306.899993896484,396.599992752075,656.399997711182,0.653220870461091,213.69747952187,"2006","Quarterly","BEFORE","2006_2008"
"WA24_S 3",0,4,0,0,"WA24","Warrup","WRP",437445,6223094,3,2006-12-05,6.54912757873535,13.3868465423584,26.7031288146973,4.40438652038574,8.9819278717041,17.8621535491943,129.099998474121,402.299993515015,570.199993133545,0.653909851785344,213.69747952187,"2006","Quarterly","BEFORE","2006_2008"
"WA24_S 4",0,4,0,0,"WA24","Warrup","WRP",437445,6223094,4,2007-01-16,6.93799304962158,13.4871206283569,26.8351974487305,4.63770580291748,9.04209232330322,17.9413945770264,98.3999996185303,405.299993515015,564.999994277954,0.65752345063741,213.69747952187,"2007","Quarterly","BEFORE","2006_2008"
"WA24_S 5",0,1,0,0,"WA24","Warrup","WRP",437445,6223094,5,2007-02-28,6.93799304962158,13.4871206283569,26.8351974487305,4.63770580291748,9.04209232330322,17.9413945770264,71.6999988555908,322.199991226196,549.399991989136,0.662730708903521,213.69747952187,"2007","Quarterly","BEFORE","2006_2008"
"WA24_S 6",0,1,0,0,"WA24","Warrup","WRP",437445,6223094,6,2007-04-03,6.67018938064575,13.6081819534302,26.9950294494629,4.47702360153198,9.11472911834717,18.0966575622559,41.399998664856,139.799998283386,536.399991035461,0.666149673696372,213.69747952187,"2007","Quarterly","BEFORE","2006_2008"
"WA24_S 7",0,1,0,0,"WA24","Warrup","WRP",437445,6223094,7,2007-06-12,6.67018938064575,13.6081819534302,26.9950294494629,4.47702360153198,9.11472911834717,18.0966575622559,122.800001144409,177.199999809265,579.49999332428,0.666771401817681,213.69747952187,"2007","Quarterly","BEFORE","2006_2008"
"WA24_S 8",0,3,0,0,"WA24","Warrup","WRP",437445,6223094,8,2007-07-10,6.93799304962158,13.6081819534302,27.0953025817871,4.63770580291748,9.11472911834717,18.1568214416504,183.099998474121,224.499997138977,629.799990653992,0.664162165809695,213.69747952187,"2007","Quarterly","BEFORE","2006_2008"
"WA24_S 9",0,4,0,0,"WA24","Warrup","WRP",437445,6223094,9,2008-02-27,6.87195920944214,13.4773378372192,27.0855197906494,4.59808549880981,9.0362226486206,18.1509517669678,72.4999984502792,406.299993872643,752.899985671043,0.686427213877951,213.69747952187,"2008","Quarterly","BEFORE","2006_2008"
"WA24_S11",0,5,0,0,"WA24","Warrup","WRP",437445,6223094,11,2009-03-04,7.58606100082397,14.2343645095825,22.8218898773193,5.23431970596313,9.70177350997925,15.970920791626,59.9999984502792,262.199999213219,802.599990725517,0.665008787340084,213.69747952187,"2009","Quarterly","BEFORE","2009_2010"
"WA24_S13",1,6,0.166666666666667,0,"WA24","Warrup","WRP",437445,6223094,13,2010-03-11,6.39382600784302,12.9408483505249,26.7741737365723,4.31120557785034,8.81109186172485,18.238998260498,5.90000021457672,210.300003647804,740.100015282631,0.674982629878772,213.69747952187,"2010","Quarterly","AFTER","2009_2010"
"WA24_S14",0,6,0,0,"WA24","Warrup","WRP",437445,6223094,14,2011-03-15,6.44029378890991,13.3506622314453,27.5929203033447,4.33908624649048,9.07894479751587,18.9754183578491,111.699998855591,208.199996948242,516.900001525879,0.702730609636143,213.69747952187,"2011","Quarterly","AFTER","2011_2013"
"WA24_S15",0,4,0,0,"WA24","Warrup","WRP",437445,6223094,15,2011-09-20,6.61678695678711,13.516149520874,26.8668117523193,4.4912858581543,9.2245408821106,18.3034856796265,336.5,461.099999904633,669.299996852875,0.666484489997906,213.69747952187,"2011","Quarterly","AFTER","2011_2013"
"WA24_S16",0,5,0,0,"WA24","Warrup","WRP",437445,6223094,16,2012-03-27,6.50877332687378,13.0823574066162,26.5985069274902,4.3801739692688,8.79923439025879,18.023775177002,59.8000001907349,275.500000953674,736.600000858307,0.619647555495503,213.69747952187,"2012","Quarterly","AFTER","2011_2013"
"WA24_S18",0,6,0,0,"WA24","Warrup","WRP",437445,6223094,18,2012-10-04,6.27333354949951,12.9979047775269,26.0802631378174,4.18548268318176,8.72897275924683,17.5282077407837,241.800003051758,465.299999237061,642.900001719594,0.567502724964046,213.69747952187,"2012","Quarterly","AFTER","2011_2013"
"WA24_S21",0,5,0,0,"WA24","Warrup","WRP",437445,6223094,21,2013-03-14,6.40360879898071,12.7778692245483,25.7757740020752,4.31707525253296,8.61654148101807,17.3455142593384,110.900000095367,334.700003147125,684.200002387166,0.654942056286078,213.69747952187,"2013","Quarterly","AFTER","2011_2013"
"WA25_S 1",0,7,0,0,"WA25","Warrup","WRP",437061,6222752,1,2006-08-24,1.48409366607666,2.78267550468445,5.75086307525635,4.57754163742065,8.89930223464966,18.0675921630859,169.300001144409,227.200000762939,699.799999237061,0.65514978164192,232.234249876239,"2006","Quarterly","BEFORE","2006_2008"
"WA25_S 2",0,2,0,0,"WA25","Warrup","WRP",437061,6222752,2,2006-10-10,1.48409366607666,2.96818733215332,5.75086307525635,4.40438652038574,8.9819278717041,17.8621535491943,306.899993896484,396.599992752075,656.399997711182,0.653220870461091,232.234249876239,"2006","Quarterly","BEFORE","2006_2008"
"WA25_S 3",0,4,0,1,"WA25","Warrup","WRP",437061,6222752,3,2006-12-05,1.48409366607666,2.96818733215332,5.75086307525635,4.40438652038574,8.9819278717041,17.8621535491943,129.099998474121,402.299993515015,570.199993133545,0.653909851785344,232.234249876239,"2006","Quarterly","BEFORE","2006_2008"
"WA25_S 4",1,4,0.25,0,"WA25","Warrup","WRP",437061,6222752,4,2007-01-16,1.48409366607666,2.96818733215332,5.75086307525635,4.63770580291748,9.04209232330322,17.9413945770264,98.3999996185303,405.299993515015,564.999994277954,0.65752345063741,232.234249876239,"2007","Quarterly","BEFORE","2006_2008"
"WA25_S 5",0,2,0,0,"WA25","Warrup","WRP",437061,6222752,5,2007-02-28,1.48409366607666,2.96818733215332,5.75086307525635,4.63770580291748,9.04209232330322,17.9413945770264,71.6999988555908,322.199991226196,549.399991989136,0.662730708903521,232.234249876239,"2007","Quarterly","BEFORE","2006_2008"
"WA25_S 6",0,1,0,0,"WA25","Warrup","WRP",437061,6222752,6,2007-04-03,1.48409366607666,2.96818733215332,5.93637466430664,4.47702360153198,9.11472911834717,18.0966575622559,41.399998664856,139.799998283386,536.399991035461,0.666149673696372,232.234249876239,"2007","Quarterly","BEFORE","2006_2008"
"WA25_S 7",0,3,0,0,"WA25","Warrup","WRP",437061,6222752,7,2007-06-12,1.48409366607666,2.96818733215332,5.93637466430664,4.47702360153198,9.11472911834717,18.0966575622559,122.800001144409,177.199999809265,579.49999332428,0.666771401817681,232.234249876239,"2007","Quarterly","BEFORE","2006_2008"
"WA25_S 8",0,4,0,0,"WA25","Warrup","WRP",437061,6222752,8,2007-07-10,1.48409366607666,2.96818733215332,5.93637466430664,4.63770580291748,9.11472911834717,18.1568214416504,183.099998474121,224.499997138977,629.799990653992,0.664162165809695,232.234249876239,"2007","Quarterly","BEFORE","2006_2008"
"WA25_S 9",0,5,0,0,"WA25","Warrup","WRP",437061,6222752,9,2008-02-27,1.48409366607666,2.96818733215332,5.93637466430664,4.59808549880981,9.0362226486206,18.1509517669678,72.4999984502792,406.299993872643,752.899985671043,0.686427213877951,232.234249876239,"2008","Quarterly","BEFORE","2006_2008"
"WA25_S11",1,6,0.166666666666667,0,"WA25","Warrup","WRP",437061,6222752,11,2009-03-04,2.13338470458984,3.62860894203186,7.11808395385742,5.23431970596313,9.70177350997925,15.970920791626,59.9999984502792,262.199999213219,802.599990725517,0.665008787340084,232.234249876239,"2009","Quarterly","BEFORE","2009_2010"
"WA25_S13",0,6,0,1,"WA25","Warrup","WRP",437061,6222752,13,2010-03-11,1.48409366607666,3.27057147026062,6.7952938079834,4.31120557785034,8.81109186172485,18.238998260498,5.90000021457672,210.300003647804,740.100015282631,0.674982629878772,232.234249876239,"2010","Quarterly","AFTER","2009_2010"
"WA25_S14",0,6,0,1,"WA25","Warrup","WRP",437061,6222752,14,2011-03-15,1.48409366607666,3.33921074867249,7.56145715713501,4.33908624649048,9.07894479751587,18.9754183578491,111.699998855591,208.199996948242,516.900001525879,0.702730609636143,232.234249876239,"2011","Quarterly","AFTER","2011_2013"
"WA25_S15",0,4,0,0,"WA25","Warrup","WRP",437061,6222752,15,2011-09-20,1.62879276275635,3.48390984535217,6.82312059402466,4.4912858581543,9.2245408821106,18.3034856796265,336.5,461.099999904633,669.299996852875,0.666484489997906,232.234249876239,"2011","Quarterly","AFTER","2011_2013"
"WA25_S16",0,4,0,0,"WA25","Warrup","WRP",437061,6222752,16,2012-03-27,1.48409366607666,2.96818733215332,6.45209693908691,4.3801739692688,8.79923439025879,18.023775177002,59.8000001907349,275.500000953674,736.600000858307,0.619647555495503,232.234249876239,"2012","Quarterly","AFTER","2011_2013"
"WA25_S18",0,6,0,0,"WA25","Warrup","WRP",437061,6222752,18,2012-10-04,1.31713306903839,2.90696835517883,5.87515592575073,4.18548268318176,8.72897275924683,17.5282077407837,241.800003051758,465.299999237061,642.900001719594,0.567502724964046,232.234249876239,"2012","Quarterly","AFTER","2011_2013"
"WA25_S21",1,6,0.166666666666667,0,"WA25","Warrup","WRP",437061,6222752,21,2013-03-14,1.48409366607666,2.96818733215332,5.87515592575073,4.31707525253296,8.61654148101807,17.3455142593384,110.900000095367,334.700003147125,684.200002387166,0.654942056286078,232.234249876239,"2013","Quarterly","AFTER","2011_2013"
"WI01_S 1",0,7,0,0,"WI01","Winnejup","WJP",438099,6229474,1,2006-08-24,6.83771944046021,13.3480768203735,27.0455265045166,3.93510654449463,7.63145409584045,15.5122324752808,147.10000038147,191.700001239777,627.599998950958,0.26417830686947,1527.39656815339,"2006","Quarterly","BEFORE","2006_2008"
"WI01_S 2",0,2,0,0,"WI01","Winnejup","WJP",438099,6229474,2,2006-10-10,6.54912757873535,13.3868465423584,26.7031288146973,3.7965824508667,7.73168876647949,15.3478815841675,272.300003051758,347.200002670288,577.400002002716,0.305521371165851,1527.39656815339,"2006","Quarterly","BEFORE","2006_2008"
"WI01_S 3",0,4,0,0,"WI01","Winnejup","WJP",438099,6229474,3,2006-12-05,6.54912757873535,13.3868465423584,26.7031288146973,3.7965824508667,7.73168876647949,15.3478815841675,106.200000762939,352.000005722046,494.700005054474,0.35338483335395,1527.39656815339,"2006","Quarterly","BEFORE","2006_2008"
"WI01_S 4",0,3,0,0,"WI01","Winnejup","WJP",438099,6229474,4,2007-01-16,6.93799304962158,13.4871206283569,26.8351974487305,3.98323787689209,7.77982032775879,15.4112745285034,95.8000030517578,368.100006103516,505.900005817413,0.387092351782562,1527.39656815339,"2007","Quarterly","BEFORE","2006_2008"
"WI01_S 6",0,4,0,1,"WI01","Winnejup","WJP",438099,6229474,6,2007-04-03,6.67018938064575,13.6081819534302,26.9950294494629,3.85469211578369,7.83792976379395,15.5696189880371,33.4000000953674,129.200003147125,476.400005817413,0.441091102334823,1527.39656815339,"2007","Quarterly","BEFORE","2006_2008"
"WI01_S 7",0,3,0,0,"WI01","Winnejup","WJP",438099,6229474,7,2007-06-12,6.67018938064575,13.6081819534302,26.9950294494629,3.85469211578369,7.83792976379395,15.5696189880371,97.1000003814697,157.100000858307,509.100006580353,0.479715662209041,1527.39656815339,"2007","Quarterly","BEFORE","2006_2008"
"WI01_S 8",0,3,0,0,"WI01","Winnejup","WJP",438099,6229474,8,2007-07-10,6.93799304962158,13.6081819534302,27.0953025817871,3.98323787689209,7.83792976379395,15.6177500915527,155.699996948242,189.09999704361,557.200003147125,0.492333359153801,1527.39656815339,"2007","Quarterly","BEFORE","2006_2008"
"WI01_S 9",0,5,0,0,"WI01","Winnejup","WJP",438099,6229474,9,2008-02-27,6.87195920944214,13.4773378372192,27.0855197906494,3.95154163360596,7.7751245880127,15.6130543518066,57.3000014424324,354.10000449419,663.499998867512,0.541891408539579,1527.39656815339,"2008","Quarterly","BEFORE","2006_2008"
"WI01_S13",1,6,0.166666666666667,0,"WI01","Winnejup","WJP",438099,6229474,13,2010-03-11,6.39382600784302,12.9408483505249,26.7741737365723,3.72203769683838,7.65065865516663,15.8415326690674,4.2999999076128,180.199999526143,656.699999526143,0.461896903206183,1527.39656815339,"2010","Quarterly","AFTER","2009_2010"
"WI01_S14",0,6,0,0,"WI01","Winnejup","WJP",438099,6229474,14,2011-03-15,6.44029378890991,13.3506622314453,27.5929203033447,3.74434223175049,7.87757060050964,16.5716428947449,107.100000858307,194.799999713898,472.499992847443,0.403699064343925,1527.39656815339,"2011","Quarterly","AFTER","2011_2013"
"WI01_S15",0,3,0,0,"WI01","Winnejup","WJP",438099,6229474,15,2011-09-20,6.61678695678711,13.516149520874,26.8668117523193,3.89272655487061,8.02067210197449,15.8982427024841,304,419.899996995926,614.699996709824,0.373564041237506,1527.39656815339,"2011","Quarterly","AFTER","2011_2013"
"WI01_S16",2,6,0.333333333333333,0,"WI01","Winnejup","WJP",438099,6229474,16,2012-03-27,6.50877332687378,13.0823574066162,26.5985069274902,3.77721240997314,7.58553398132324,15.6062059783936,59.2999992370605,262.900001525879,682.799998521805,0.352793815271756,1527.39656815339,"2012","Quarterly","AFTER","2011_2013"
"WI01_S18",0,6,0,0,"WI01","Winnejup","WJP",438099,6229474,18,2012-10-04,6.27333354949951,12.9979047775269,26.0802631378174,3.59073865413666,7.51806036949158,15.1035949134827,209.600006103516,417.800004959106,587.900003433228,0.358268202674697,1527.39656815339,"2012","Quarterly","AFTER","2011_2013"
"WI01_S20",0,10,0,0,"WI01","Winnejup","WJP",438099,6229474,20,2013-02-05,6.40360879898071,12.7778692245483,25.7757740020752,3.72673343658447,7.43937965393066,14.9574401283264,158.900001525879,355.200008392334,611.000007629395,0.377696945591739,1527.39656815339,"2013","Quarterly","AFTER","2011_2013"
"WI01_S21",2,7,0.285714285714286,0,"WI01","Winnejup","WJP",438099,6229474,21,2013-03-14,6.40360879898071,12.7778692245483,25.7757740020752,3.72673343658447,7.43937965393066,14.9574401283264,99.3999999761581,284.300005316734,600.300007224083,0.384529198559644,1527.39656815339,"2013","Quarterly","AFTER","2011_2013"
"WI02_S 1",0,7,0,0,"WI02","Winnejup","WJP",438545,6229513,1,2006-08-24,6.83771944046021,13.3480768203735,27.0455265045166,3.93510654449463,7.63145409584045,15.5122324752808,147.10000038147,191.700001239777,627.599998950958,0.26417830686947,1094.48826743957,"2006","Quarterly","BEFORE","2006_2008"
"WI02_S 2",0,2,0,0,"WI02","Winnejup","WJP",438545,6229513,2,2006-10-10,6.54912757873535,13.3868465423584,26.7031288146973,3.7965824508667,7.73168876647949,15.3478815841675,272.300003051758,347.200002670288,577.400002002716,0.305521371165851,1094.48826743957,"2006","Quarterly","BEFORE","2006_2008"
"WI02_S 3",0,3,0,0,"WI02","Winnejup","WJP",438545,6229513,3,2006-12-05,6.54912757873535,13.3868465423584,26.7031288146973,3.7965824508667,7.73168876647949,15.3478815841675,106.200000762939,352.000005722046,494.700005054474,0.35338483335395,1094.48826743957,"2006","Quarterly","BEFORE","2006_2008"
"WI02_S 4",0,3,0,0,"WI02","Winnejup","WJP",438545,6229513,4,2007-01-16,6.93799304962158,13.4871206283569,26.8351974487305,3.98323787689209,7.77982032775879,15.4112745285034,95.8000030517578,368.100006103516,505.900005817413,0.387092351782562,1094.48826743957,"2007","Quarterly","BEFORE","2006_2008"
"WI02_S 6",0,4,0,0,"WI02","Winnejup","WJP",438545,6229513,6,2007-04-03,6.67018938064575,13.6081819534302,26.9950294494629,3.85469211578369,7.83792976379395,15.5696189880371,33.4000000953674,129.200003147125,476.400005817413,0.441091102334823,1094.48826743957,"2007","Quarterly","BEFORE","2006_2008"
"WI02_S 7",0,2,0,0,"WI02","Winnejup","WJP",438545,6229513,7,2007-06-12,6.67018938064575,13.6081819534302,26.9950294494629,3.85469211578369,7.83792976379395,15.5696189880371,97.1000003814697,157.100000858307,509.100006580353,0.479715662209041,1094.48826743957,"2007","Quarterly","BEFORE","2006_2008"
"WI02_S 8",0,3,0,0,"WI02","Winnejup","WJP",438545,6229513,8,2007-07-10,6.93799304962158,13.6081819534302,27.0953025817871,3.98323787689209,7.83792976379395,15.6177500915527,155.699996948242,189.09999704361,557.200003147125,0.492333359153801,1094.48826743957,"2007","Quarterly","BEFORE","2006_2008"
"WI02_S 9",0,5,0,0,"WI02","Winnejup","WJP",438545,6229513,9,2008-02-27,6.87195920944214,13.4773378372192,27.0855197906494,3.95154163360596,7.7751245880127,15.6130543518066,57.3000014424324,354.10000449419,663.499998867512,0.541891408539579,1094.48826743957,"2008","Quarterly","BEFORE","2006_2008"
"WI02_S13",0,6,0,1,"WI02","Winnejup","WJP",438545,6229513,13,2010-03-11,6.39382600784302,12.9408483505249,26.7741737365723,3.72203769683838,7.65065865516663,15.8415326690674,4.2999999076128,180.199999526143,656.699999526143,0.461896903206183,1094.48826743957,"2010","Quarterly","AFTER","2009_2010"
"WI02_S14",0,6,0,0,"WI02","Winnejup","WJP",438545,6229513,14,2011-03-15,6.44029378890991,13.3506622314453,27.5929203033447,3.74434223175049,7.87757060050964,16.5716428947449,107.100000858307,194.799999713898,472.499992847443,0.403699064343925,1094.48826743957,"2011","Quarterly","AFTER","2011_2013"
"WI02_S15",1,4,0.25,0,"WI02","Winnejup","WJP",438545,6229513,15,2011-09-20,6.61678695678711,13.516149520874,26.8668117523193,3.89272655487061,8.02067210197449,15.8982427024841,304,419.899996995926,614.699996709824,0.373564041237506,1094.48826743957,"2011","Quarterly","AFTER","2011_2013"
"WI02_S16",0,6,0,0,"WI02","Winnejup","WJP",438545,6229513,16,2012-03-27,6.50877332687378,13.0823574066162,26.5985069274902,3.77721240997314,7.58553398132324,15.6062059783936,59.2999992370605,262.900001525879,682.799998521805,0.352793815271756,1094.48826743957,"2012","Quarterly","AFTER","2011_2013"
"WI02_S18",0,6,0,0,"WI02","Winnejup","WJP",438545,6229513,18,2012-10-04,6.27333354949951,12.9979047775269,26.0802631378174,3.59073865413666,7.51806036949158,15.1035949134827,209.600006103516,417.800004959106,587.900003433228,0.358268202674697,1094.48826743957,"2012","Quarterly","AFTER","2011_2013"
"WI02_S20",0,10,0,0,"WI02","Winnejup","WJP",438545,6229513,20,2013-02-05,6.40360879898071,12.7778692245483,25.7757740020752,3.72673343658447,7.43937965393066,14.9574401283264,158.900001525879,355.200008392334,611.000007629395,0.377696945591739,1094.48826743957,"2013","Quarterly","AFTER","2011_2013"
"WI02_S21",0,7,0,1,"WI02","Winnejup","WJP",438545,6229513,21,2013-03-14,6.40360879898071,12.7778692245483,25.7757740020752,3.72673343658447,7.43937965393066,14.9574401283264,99.3999999761581,284.300005316734,600.300007224083,0.384529198559644,1094.48826743957,"2013","Quarterly","AFTER","2011_2013"
"WI03_S 1",0,7,0,0,"WI03","Winnejup","WJP",439025,6229506,1,2006-08-24,6.83771944046021,13.3480768203735,27.0455265045166,3.93510654449463,7.63145409584045,15.5122324752808,147.10000038147,191.700001239777,627.599998950958,0.26417830686947,631.887347351575,"2006","Quarterly","BEFORE","2006_2008"
"WI03_S 2",0,2,0,0,"WI03","Winnejup","WJP",439025,6229506,2,2006-10-10,6.54912757873535,13.3868465423584,26.7031288146973,3.7965824508667,7.73168876647949,15.3478815841675,272.300003051758,347.200002670288,577.400002002716,0.305521371165851,631.887347351575,"2006","Quarterly","BEFORE","2006_2008"
"WI03_S 3",0,4,0,0,"WI03","Winnejup","WJP",439025,6229506,3,2006-12-05,6.54912757873535,13.3868465423584,26.7031288146973,3.7965824508667,7.73168876647949,15.3478815841675,106.200000762939,352.000005722046,494.700005054474,0.35338483335395,631.887347351575,"2006","Quarterly","BEFORE","2006_2008"
"WI03_S 4",0,3,0,0,"WI03","Winnejup","WJP",439025,6229506,4,2007-01-16,6.93799304962158,13.4871206283569,26.8351974487305,3.98323787689209,7.77982032775879,15.4112745285034,95.8000030517578,368.100006103516,505.900005817413,0.387092351782562,631.887347351575,"2007","Quarterly","BEFORE","2006_2008"
"WI03_S 6",0,4,0,0,"WI03","Winnejup","WJP",439025,6229506,6,2007-04-03,6.67018938064575,13.6081819534302,26.9950294494629,3.85469211578369,7.83792976379395,15.5696189880371,33.4000000953674,129.200003147125,476.400005817413,0.441091102334823,631.887347351575,"2007","Quarterly","BEFORE","2006_2008"
"WI03_S 7",0,2,0,0,"WI03","Winnejup","WJP",439025,6229506,7,2007-06-12,6.67018938064575,13.6081819534302,26.9950294494629,3.85469211578369,7.83792976379395,15.5696189880371,97.1000003814697,157.100000858307,509.100006580353,0.479715662209041,631.887347351575,"2007","Quarterly","BEFORE","2006_2008"
